XLabel,Wavenumber;;;;;;;;;
YLabel,Absorbance;;;;;;;;;
FileType,Absorbance;;;;;;;;;
DisplayDirection,20300;;Palha de cana de açúcar;;Bagaço de Malte;;Casca de babaçu;;Cana energia;
PeakDirection,20310;;;;;;;;;
1125.656027,0.120614;;1125,656027;0,120614;1125,656027;0,144992;1125,656027;0,058916;1125,656027;0,106996
1127.519696,0.116381;;1127,519696;0,116381;1127,519696;0,142015;1127,519696;0,05696;1127,519696;0,103185
1129.383365,0.112326;;1129,383365;0,112326;1129,383365;0,139627;1129,383365;0,055027;1129,383365;0,099251
1131.247034,0.108471;;1131,247034;0,108471;1131,247034;0,137837;1131,247034;0,053315;1131,247034;0,095534
1133.110703,0.104993;;1133,110703;0,104993;1133,110703;0,136667;1133,110703;0,051814;1133,110703;0,092166
1134.974371,0.102045;;1134,974371;0,102045;1134,974371;0,136045;1134,974371;0,050526;1134,974371;0,089314
1136.838040,0.099865;;1136,83804;0,099865;1136,83804;0,135954;1136,83804;0,049631;1136,83804;0,087433
1138.701709,0.098567;;1138,701709;0,098567;1138,701709;0,136242;1138,701709;0,049107;1138,701709;0,086639
1140.565378,0.098177;;1140,565378;0,098177;1140,565378;0,136854;1140,565378;0,048958;1140,565378;0,086936
1142.429047,0.098505;;1142,429047;0,098505;1142,429047;0,137604;1142,429047;0,049181;1142,429047;0,0881
1144.292716,0.099475;;1144,292716;0,099475;1144,292716;0,138627;1144,292716;0,049689;1144,292716;0,089831
1146.156385,0.100818;;1146,156385;0,100818;1146,156385;0,139716;1146,156385;0,050302;1146,156385;0,091895
1148.020054,0.102536;;1148,020054;0,102536;1148,020054;0,140877;1148,020054;0,050979;1148,020054;0,09418
1149.883723,0.104533;;1149,883723;0,104533;1149,883723;0,14207;1149,883723;0,051732;1149,883723;0,096554
1151.747392,0.106682;;1151,747392;0,106682;1151,747392;0,143255;1151,747392;0,052725;1151,747392;0,098948
1153.611061,0.108913;;1153,611061;0,108913;1153,611061;0,144152;1153,611061;0,053695;1153,611061;0,101192
1155.474730,0.111061;;1155,47473;0,111061;1155,47473;0,144626;1155,47473;0,054378;1155,47473;0,103023
1157.338398,0.112946;;1157,338398;0,112946;1157,338398;0,144424;1157,338398;0,054828;1157,338398;0,104095
1159.202067,0.114438;;1159,202067;0,114438;1159,202067;0,143388;1159,202067;0,055078;1159,202067;0,104332
1161.065736,0.115221;;1161,065736;0,115221;1161,065736;0,141252;1161,065736;0,054811;1161,065736;0,10362
1162.929405,0.115312;;1162,929405;0,115312;1162,929405;0,138231;1162,929405;0,054097;1162,929405;0,102117
1164.793074,0.114636;;1164,793074;0,114636;1164,793074;0,134352;1164,793074;0,052912;1164,793074;0,099838
1166.656743,0.113236;;1166,656743;0,113236;1166,656743;0,129972;1166,656743;0,051265;1166,656743;0,096853
1168.520412,0.111114;;1168,520412;0,111114;1168,520412;0,125415;1168,520412;0,049338;1168,520412;0,093174
1170.384081,0.108571;;1170,384081;0,108571;1170,384081;0,120939;1170,384081;0,047224;1170,384081;0,088655
1172.247750,0.105761;;1172,24775;0,105761;1172,24775;0,116761;1172,24775;0,044916;1172,24775;0,0834
1174.111419,0.102924;;1174,111419;0,102924;1174,111419;0,113058;1174,111419;0,042616;1174,111419;0,078002
1175.975088,0.100120;;1175,975088;0,10012;1175,975088;0,109662;1175,975088;0,040472;1175,975088;0,072931
1177.838757,0.097426;;1177,838757;0,097426;1177,838757;0,106583;1177,838757;0,038822;1177,838757;0,0688
1179.702425,0.094887;;1179,702425;0,094887;1179,702425;0,103809;1179,702425;0,037676;1179,702425;0,065712
1181.566094,0.092686;;1181,566094;0,092686;1181,566094;0,101484;1181,566094;0,036862;1181,566094;0,063509
1183.429763,0.090773;;1183,429763;0,090773;1183,429763;0,099596;1183,429763;0,036349;1183,429763;0,062044
1185.293432,0.089185;;1185,293432;0,089185;1185,293432;0,098111;1185,293432;0,03604;1185,293432;0,061104
1187.157101,0.088053;;1187,157101;0,088053;1187,157101;0,096941;1187,157101;0,035885;1187,157101;0,060635
1189.020770,0.087333;;1189,02077;0,087333;1189,02077;0,096245;1189,02077;0,036049;1189,02077;0,060739
1190.884439,0.087050;;1190,884439;0,08705;1190,884439;0,096032;1190,884439;0,036419;1190,884439;0,061507
1192.748108,0.087299;;1192,748108;0,087299;1192,748108;0,096364;1192,748108;0,036975;1192,748108;0,062926
1194.611777,0.087965;;1194,611777;0,087965;1194,611777;0,096999;1194,611777;0,03777;1194,611777;0,064805
1196.475446,0.088957;;1196,475446;0,088957;1196,475446;0,097866;1196,475446;0,038639;1196,475446;0,067072
1198.339115,0.089866;;1198,339115;0,089866;1198,339115;0,098643;1198,339115;0,039519;1198,339115;0,069399
1200.202784,0.090512;;1200,202784;0,090512;1200,202784;0,099116;1200,202784;0,040276;1200,202784;0,071387
1202.066453,0.090956;;1202,066453;0,090956;1202,066453;0,099219;1202,066453;0,040718;1202,066453;0,072768
1203.930121,0.091165;;1203,930121;0,091165;1203,930121;0,099136;1203,930121;0,040951;1203,930121;0,073544
1205.793790,0.091177;;1205,79379;0,091177;1205,79379;0,098834;1205,79379;0,041069;1205,79379;0,073969
1207.657459,0.091288;;1207,657459;0,091288;1207,657459;0,098509;1207,657459;0,041045;1207,657459;0,074455
1209.521128,0.091623;;1209,521128;0,091623;1209,521128;0,098363;1209,521128;0,040964;1209,521128;0,075176
1211.384797,0.092305;;1211,384797;0,092305;1211,384797;0,098588;1211,384797;0,04111;1211,384797;0,076461
1213.248466,0.093178;;1213,248466;0,093178;1213,248466;0,099147;1213,248466;0,041473;1213,248466;0,078195
1215.112135,0.094144;;1215,112135;0,094144;1215,112135;0,099981;1215,112135;0,041932;1215,112135;0,080127
1216.975804,0.095227;;1216,975804;0,095227;1216,975804;0,10108;1216,975804;0,042528;1216,975804;0,082228
1218.839473,0.096418;;1218,839473;0,096418;1218,839473;0,102359;1218,839473;0,043122;1218,839473;0,084492
1220.703142,0.097691;;1220,703142;0,097691;1220,703142;0,103785;1220,703142;0,043618;1220,703142;0,086626
1222.566811,0.099138;;1222,566811;0,099138;1222,566811;0,105454;1222,566811;0,044118;1222,566811;0,088772
1224.430480,0.100748;;1224,43048;0,100748;1224,43048;0,107276;1224,43048;0,044683;1224,43048;0,090994
1226.294148,0.102443;;1226,294148;0,102443;1226,294148;0,109233;1226,294148;0,045334;1226,294148;0,093177
1228.157817,0.103934;;1228,157817;0,103934;1228,157817;0,111034;1228,157817;0,04583;1228,157817;0,095119
1230.021486,0.105402;;1230,021486;0,105402;1230,021486;0,112705;1230,021486;0,046261;1230,021486;0,096764
1231.885155,0.106780;;1231,885155;0,10678;1231,885155;0,114064;1231,885155;0,04662;1231,885155;0,098088
1233.748824,0.108007;;1233,748824;0,108007;1233,748824;0,115287;1233,748824;0,046869;1233,748824;0,099189
1235.612493,0.108948;;1235,612493;0,108948;1235,612493;0,116128;1235,612493;0,047056;1235,612493;0,099781
1237.476162,0.109578;;1237,476162;0,109578;1237,476162;0,116633;1237,476162;0,047109;1237,476162;0,100074
1239.339831,0.109844;;1239,339831;0,109844;1239,339831;0,116878;1239,339831;0,046993;1239,339831;0,099995
1241.203500,0.109787;;1241,2035;0,109787;1241,2035;0,116872;1241,2035;0,046926;1241,2035;0,099582
1243.067169,0.109461;;1243,067169;0,109461;1243,067169;0,116356;1243,067169;0,046727;1243,067169;0,098811
1244.930838,0.108743;;1244,930838;0,108743;1244,930838;0,115549;1244,930838;0,046493;1244,930838;0,097777
1246.794507,0.107572;;1246,794507;0,107572;1246,794507;0,114563;1246,794507;0,046207;1246,794507;0,096511
1248.658175,0.106187;;1248,658175;0,106187;1248,658175;0,113474;1248,658175;0,045884;1248,658175;0,09516
1250.521844,0.104573;;1250,521844;0,104573;1250,521844;0,112222;1250,521844;0,045587;1250,521844;0,093696
1252.385513,0.102889;;1252,385513;0,102889;1252,385513;0,111165;1252,385513;0,045319;1252,385513;0,092305
1254.249182,0.101024;;1254,249182;0,101024;1254,249182;0,110206;1254,249182;0,04515;1254,249182;0,090983
1256.112851,0.099149;;1256,112851;0,099149;1256,112851;0,109049;1256,112851;0,044976;1256,112851;0,089648
1257.976520,0.097270;;1257,97652;0,09727;1257,97652;0,10776;1257,97652;0,044669;1257,97652;0,088203
1259.840189,0.095585;;1259,840189;0,095585;1259,840189;0,106582;1259,840189;0,044416;1259,840189;0,086554
1261.703858,0.093976;;1261,703858;0,093976;1261,703858;0,105327;1261,703858;0,044121;1261,703858;0,084659
1263.567527,0.092271;;1263,567527;0,092271;1263,567527;0,104096;1263,567527;0,043709;1263,567527;0,082699
1265.431196,0.090396;;1265,431196;0,090396;1265,431196;0,102801;1265,431196;0,043166;1265,431196;0,080509
1267.294865,0.088549;;1267,294865;0,088549;1267,294865;0,101619;1267,294865;0,042617;1267,294865;0,07825
1269.158534,0.086866;;1269,158534;0,086866;1269,158534;0,100575;1269,158534;0,041975;1269,158534;0,076008
1271.022202,0.085286;;1271,022202;0,085286;1271,022202;0,099754;1271,022202;0,041305;1271,022202;0,074002
1272.885871,0.083646;;1272,885871;0,083646;1272,885871;0,098933;1272,885871;0,040832;1272,885871;0,072063
1274.749540,0.082155;;1274,74954;0,082155;1274,74954;0,098102;1274,74954;0,040363;1274,74954;0,070205
1276.613209,0.080795;;1276,613209;0,080795;1276,613209;0,097193;1276,613209;0,039706;1276,613209;0,068433
1278.476878,0.079579;;1278,476878;0,079579;1278,476878;0,096356;1278,476878;0,039017;1278,476878;0,066831
1280.340547,0.078455;;1280,340547;0,078455;1280,340547;0,095535;1280,340547;0,03847;1280,340547;0,065402
1282.204216,0.077384;;1282,204216;0,077384;1282,204216;0,094594;1282,204216;0,037951;1282,204216;0,064027
1284.067885,0.076404;;1284,067885;0,076404;1284,067885;0,093417;1284,067885;0,037295;1284,067885;0,062651
1285.931554,0.075693;;1285,931554;0,075693;1285,931554;0,092297;1285,931554;0,036628;1285,931554;0,061436
1287.795223,0.075375;;1287,795223;0,075375;1287,795223;0,091432;1287,795223;0,036188;1287,795223;0,060502
1289.658892,0.075238;;1289,658892;0,075238;1289,658892;0,090878;1289,658892;0,036095;1289,658892;0,05984
1291.522561,0.075171;;1291,522561;0,075171;1291,522561;0,090636;1291,522561;0,036045;1291,522561;0,059364
1293.386230,0.075409;;1293,38623;0,075409;1293,38623;0,090772;1293,38623;0,035979;1293,38623;0,059172
1295.249898,0.075734;;1295,249898;0,075734;1295,249898;0,091173;1295,249898;0,036035;1295,249898;0,059471
1297.113567,0.076211;;1297,113567;0,076211;1297,113567;0,091803;1297,113567;0,036448;1297,113567;0,060324
1298.977236,0.076745;;1298,977236;0,076745;1298,977236;0,092601;1298,977236;0,037131;1298,977236;0,061508
1300.840905,0.077334;;1300,840905;0,077334;1300,840905;0,093713;1300,840905;0,037944;1300,840905;0,062992
1302.704574,0.078042;;1302,704574;0,078042;1302,704574;0,094889;1302,704574;0,038708;1302,704574;0,064705
1304.568243,0.078783;;1304,568243;0,078783;1304,568243;0,096042;1304,568243;0,039403;1304,568243;0,066583
1306.431912,0.079434;;1306,431912;0,079434;1306,431912;0,097243;1306,431912;0,040108;1306,431912;0,068282
1308.295581,0.080143;;1308,295581;0,080143;1308,295581;0,098509;1308,295581;0,040885;1308,295581;0,069775
1310.159250,0.080547;;1310,15925;0,080547;1310,15925;0,099492;1310,15925;0,0415;1310,15925;0,071
1312.022919,0.081029;;1312,022919;0,081029;1312,022919;0,100703;1312,022919;0,041999;1312,022919;0,072128
1313.886588,0.081418;;1313,886588;0,081418;1313,886588;0,101625;1313,886588;0,042379;1313,886588;0,072959
1315.750257,0.081326;;1315,750257;0,081326;1315,750257;0,101572;1315,750257;0,042374;1315,750257;0,073259
1317.613925,0.081135;;1317,613925;0,081135;1317,613925;0,101294;1317,613925;0,042277;1317,613925;0,073329
1319.477594,0.080998;;1319,477594;0,080998;1319,477594;0,100973;1319,477594;0,042409;1319,477594;0,073407
1321.341263,0.080442;;1321,341263;0,080442;1321,341263;0,099716;1321,341263;0,042352;1321,341263;0,073141
1323.204932,0.079746;;1323,204932;0,079746;1323,204932;0,098343;1323,204932;0,042029;1323,204932;0,072641
1325.068601,0.079144;;1325,068601;0,079144;1325,068601;0,097201;1325,068601;0,041682;1325,068601;0,072084
1326.932270,0.078699;;1326,93227;0,078699;1326,93227;0,096241;1326,93227;0,041477;1326,93227;0,071527
1328.795939,0.078421;;1328,795939;0,078421;1328,795939;0,095684;1328,795939;0,041218;1328,795939;0,070941
1330.659608,0.078336;;1330,659608;0,078336;1330,659608;0,095287;1330,659608;0,040919;1330,659608;0,070358
1332.523277,0.078076;;1332,523277;0,078076;1332,523277;0,094696;1332,523277;0,040506;1332,523277;0,069433
1334.386946,0.077401;;1334,386946;0,077401;1334,386946;0,093866;1334,386946;0,039946;1334,386946;0,068071
1336.250615,0.076777;;1336,250615;0,076777;1336,250615;0,093222;1336,250615;0,039117;1336,250615;0,066509
1338.114284,0.077063;;1338,114284;0,077063;1338,114284;0,093755;1338,114284;0,038439;1338,114284;0,065355
1339.977952,0.078124;;1339,977952;0,078124;1339,977952;0,094898;1339,977952;0,038394;1339,977952;0,064675
1341.841621,0.078326;;1341,841621;0,078326;1341,841621;0,09442;1341,841621;0,038327;1341,841621;0,063719
1343.705290,0.077889;;1343,70529;0,077889;1343,70529;0,093491;1343,70529;0,037915;1343,70529;0,06273
1345.568959,0.078032;;1345,568959;0,078032;1345,568959;0,093458;1345,568959;0,037497;1345,568959;0,062188
1347.432628,0.078468;;1347,432628;0,078468;1347,432628;0,093613;1347,432628;0,037293;1347,432628;0,061875
1349.296297,0.079259;;1349,296297;0,079259;1349,296297;0,094115;1349,296297;0,037353;1349,296297;0,062029
1351.159966,0.079894;;1351,159966;0,079894;1351,159966;0,094384;1351,159966;0,037377;1351,159966;0,062384
1353.023635,0.080472;;1353,023635;0,080472;1353,023635;0,094885;1353,023635;0,037377;1353,023635;0,062964
1354.887304,0.081299;;1354,887304;0,081299;1354,887304;0,095695;1354,887304;0,037521;1354,887304;0,063769
1356.750973,0.081955;;1356,750973;0,081955;1356,750973;0,096127;1356,750973;0,037699;1356,750973;0,064635
1358.614642,0.081968;;1358,614642;0,081968;1358,614642;0,096038;1358,614642;0,037694;1358,614642;0,065277
1360.478311,0.082373;;1360,478311;0,082373;1360,478311;0,096993;1360,478311;0,037693;1360,478311;0,066404
1362.341980,0.084095;;1362,34198;0,084095;1362,34198;0,099879;1362,34198;0,03825;1362,34198;0,068594
1364.205648,0.085142;;1364,205648;0,085142;1364,205648;0,101221;1364,205648;0,038954;1364,205648;0,07013
1366.069317,0.084287;;1366,069317;0,084287;1366,069317;0,1001;1366,069317;0,038685;1366,069317;0,07009
1367.932986,0.083934;;1367,932986;0,083934;1367,932986;0,100234;1367,932986;0,038443;1367,932986;0,070416
1369.796655,0.083502;;1369,796655;0,083502;1369,796655;0,099844;1369,796655;0,038091;1369,796655;0,070487
1371.660324,0.082390;;1371,660324;0,08239;1371,660324;0,098887;1371,660324;0,0374;1371,660324;0,069756
1373.523993,0.082357;;1373,523993;0,082357;1373,523993;0,09988;1373,523993;0,036911;1373,523993;0,069365
1375.387662,0.082792;;1375,387662;0,082792;1375,387662;0,101039;1375,387662;0,036848;1375,387662;0,068912
1377.251331,0.081447;;1377,251331;0,081447;1377,251331;0,099677;1377,251331;0,036235;1377,251331;0,067161
1379.115000,0.079943;;1379,115;0,079943;1379,115;0,098089;1379,115;0,035543;1379,115;0,065237
1380.978669,0.078092;;1380,978669;0,078092;1380,978669;0,095579;1380,978669;0,034906;1380,978669;0,062931
1382.842338,0.075865;;1382,842338;0,075865;1382,842338;0,09267;1382,842338;0,034044;1382,842338;0,060234
1384.706007,0.073705;;1384,706007;0,073705;1384,706007;0,090221;1384,706007;0,03287;1384,706007;0,057733
1386.569675,0.072833;;1386,569675;0,072833;1386,569675;0,089926;1386,569675;0,032246;1386,569675;0,056409
1388.433344,0.072481;;1388,433344;0,072481;1388,433344;0,089631;1388,433344;0,032253;1388,433344;0,055247
1390.297013,0.070587;;1390,297013;0,070587;1390,297013;0,087104;1390,297013;0,03178;1390,297013;0,053443
1392.160682,0.068730;;1392,160682;0,06873;1392,160682;0,085514;1392,160682;0,031025;1392,160682;0,052151
1394.024351,0.068205;;1394,024351;0,068205;1394,024351;0,086498;1394,024351;0,030681;1394,024351;0,051919
1395.888020,0.068294;;1395,88802;0,068294;1395,88802;0,087898;1395,88802;0,030925;1395,88802;0,051804
1397.751689,0.067935;;1397,751689;0,067935;1397,751689;0,08816;1397,751689;0,030976;1397,751689;0,051634
1399.615358,0.068135;;1399,615358;0,068135;1399,615358;0,089056;1399,615358;0,031385;1399,615358;0,052123
1401.479027,0.067598;;1401,479027;0,067598;1401,479027;0,087682;1401,479027;0,031414;1401,479027;0,051883
1403.342696,0.067175;;1403,342696;0,067175;1403,342696;0,087061;1403,342696;0,031121;1403,342696;0,051902
1405.206365,0.068333;;1405,206365;0,068333;1405,206365;0,088617;1405,206365;0,031604;1405,206365;0,052999
1407.070034,0.068884;;1407,070034;0,068884;1407,070034;0,088549;1407,070034;0,032156;1407,070034;0,053758
1408.933702,0.069044;;1408,933702;0,069044;1408,933702;0,088422;1408,933702;0,032464;1408,933702;0,05444
1410.797371,0.070013;;1410,797371;0,070013;1410,797371;0,089502;1410,797371;0,033023;1410,797371;0,055735
1412.661040,0.070817;;1412,66104;0,070817;1412,66104;0,090084;1412,66104;0,033657;1412,66104;0,057083
1414.524709,0.070671;;1414,524709;0,070671;1414,524709;0,089436;1414,524709;0,033842;1414,524709;0,05781
1416.388378,0.070790;;1416,388378;0,07079;1416,388378;0,089378;1416,388378;0,03365;1416,388378;0,058824
1418.252047,0.073039;;1418,252047;0,073039;1418,252047;0,092469;1418,252047;0,03451;1418,252047;0,061975
1420.115716,0.075434;;1420,115716;0,075434;1420,115716;0,094392;1420,115716;0,036458;1420,115716;0,064533
1421.979385,0.074154;;1421,979385;0,074154;1421,979385;0,09142;1421,979385;0,036208;1421,979385;0,06351
1423.843054,0.073772;;1423,843054;0,073772;1423,843054;0,091114;1423,843054;0,035975;1423,843054;0,063222
1425.706723,0.073804;;1425,706723;0,073804;1425,706723;0,090904;1425,706723;0,035939;1425,706723;0,062619
1427.570392,0.072895;;1427,570392;0,072895;1427,570392;0,089877;1427,570392;0,035119;1427,570392;0,061155
1429.434061,0.073105;;1429,434061;0,073105;1429,434061;0,091177;1429,434061;0,034574;1429,434061;0,060373
1431.297729,0.072901;;1431,297729;0,072901;1431,297729;0,091564;1431,297729;0,03397;1431,297729;0,059178
1433.161398,0.071224;;1433,161398;0,071224;1433,161398;0,089601;1433,161398;0,0328;1433,161398;0,057173
1435.025067,0.070742;;1435,025067;0,070742;1435,025067;0,0901;1435,025067;0,031877;1435,025067;0,056336
1436.888736,0.073002;;1436,888736;0,073002;1436,888736;0,094517;1436,888736;0,032483;1436,888736;0,057537
1438.752405,0.072936;;1438,752405;0,072936;1438,752405;0,093934;1438,752405;0,032872;1438,752405;0,057142
1440.616074,0.071337;;1440,616074;0,071337;1440,616074;0,091568;1440,616074;0,032274;1440,616074;0,056271
1442.479743,0.071094;;1442,479743;0,071094;1442,479743;0,091328;1442,479743;0,03214;1442,479743;0,056443
1444.343412,0.070845;;1444,343412;0,070845;1444,343412;0,090755;1444,343412;0,032065;1444,343412;0,056671
1446.207081,0.071163;;1446,207081;0,071163;1446,207081;0,091041;1446,207081;0,032195;1446,207081;0,057519
1448.070750,0.072922;;1448,07075;0,072922;1448,07075;0,092621;1448,07075;0,032883;1448,07075;0,059173
1449.934419,0.073856;;1449,934419;0,073856;1449,934419;0,092602;1449,934419;0,033216;1449,934419;0,059606
1451.798088,0.073123;;1451,798088;0,073123;1451,798088;0,090837;1451,798088;0,032586;1451,798088;0,058519
1453.661757,0.072374;;1453,661757;0,072374;1453,661757;0,089404;1453,661757;0,031558;1453,661757;0,057366
